,82M101M39M18,82M101M39M24,82M101M39M19,82M101M39M21,82M101M39M20,82M101M39M22,82M101M39M23,82M101M39M1,82M101M39M3,82M101M39M2,82M101M39M6,82M101M39M7,82M101M39M5,82M101M39M4,82M101M39M9,82M101M39M8,82M101M39M12,82M101M39M13,82M101M39M11,82M101M39M10,82M101M39M14,82M101M39M15,82M101M39M17,82M101M39M16
2018-01-26,0.5524200195196015,0.43772607356225884,0.2627434631722705,0.9839688430440063,0.10399824023845626,0.4467102445373533,0.16621571296135085,0.42990146020293496,0.42709371698476806,,0.5785041618145498,0.5522032747202901,0.2407097499785824,,0.7377659737101954,0.4442987622527747,0.3226154131576835,0.06446785040328584,0.24839029836267512,0.7231562474815374,0.3039740647812609,0.3345051768345888,,
2018-01-27,0.35505884517327596,0.3980534881253405,0.42701214119676884,0.9862469245044063,0.14257921689493322,0.4712758335745212,0.18723723569675982,0.27667850749182804,0.20386103341765427,0.19200516163432024,0.5443477173729838,0.47231847997963133,0.14181740648504346,0.8925970697251823,0.9219197743915309,0.4487763782623721,0.45747767371905984,0.11546410557545052,0.1588550177091312,0.6870830593386776,0.46681462960078524,0.41405078548845775,0.7444745919217994,0.47892853356668985
2018-01-28,0.8095085141868354,0.8718863584999856,0.4067908534945841,0.9983669877336864,0.5542519453396821,0.8360652885381876,0.7271818498666461,0.06373992118732133,0.6792236398041103,0.8190161439072707,0.8433985211668136,0.9314314985190207,0.7188433569493409,0.4242035501694946,0.7729088380376168,0.9113388390388489,0.8514769404594044,0.7182975128777279,0.6842511075010198,0.5700015772159841,0.6824243096669202,0.8623004581723261,0.987031234623491,0.7680629150799142
2018-01-29,0.3654981939091721,0.6746034450339089,0.1996466203438702,0.9973636515791666,0.13322786602052306,0.5814304200072071,0.23508953885462774,0.13620986762817627,0.38018019227577066,0.2854501572809431,0.6932127337188506,0.17107059388200563,0.22295006265975614,0.8562686249023267,0.2466248576591806,0.25075599778957625,0.5912352159993804,0.3346787886218774,0.15094707707617736,0.688870700428764,0.1118253096122878,0.37379719800679423,0.5587808626926343,0.7390878683504131
2018-01-30,0.5268476555121879,0.5612899017385329,0.015609425795564827,0.9937089412038391,0.16088504794980552,0.41549112451481285,0.010908599144626422,,,,,,0.36631955953123363,,0.08079006952795198,,0.39663543589582906,0.5874837708398406,0.027778833569630512,0.8313075561403456,0.10650968090880997,0.6433416259597449,0.20055070046978485,0.6480996716132948
2018-01-31,0.7219208490773328,0.27157542848217325,0.09535124476452683,0.9885523662087932,0.22663223762039508,0.25260471108885535,0.21295625863956316,0.2279418942090831,0.9290558046400237,0.2143283967759902,0.6750352675494866,0.33464033513233843,0.5486935222014987,0.9813053109112773,0.10942548394232582,0.5604897125659891,0.36462737829650377,0.6483735986496866,0.18999186659145306,0.9006221923644628,0.2198921486851703,0.6959143265617094,0.1565741726942517,0.537173622631201
2018-02-01,0.2502764014571592,0.48098467647400606,0.4942931970080594,0.8815616227476863,0.507408066781291,0.1926509920793278,0.7646780669161156,0.6003274682250515,0.8488665678899896,0.3897270474273031,0.7312088213753961,0.5554610647345961,0.8014503496305335,0.9623836171748491,0.37299186976941945,0.7293364633546201,0.15469127100815777,0.8076583954786851,0.5720259235472626,0.9298059944891022,0.42290050464982404,0.756050132260507,0.5437420054269728,0.26091028139698763
2018-02-02,0.41442144675613624,0.7550948955241348,0.45135074150420385,0.9604599256462568,0.6002945521306794,0.13522692371193631,0.6875877052887857,0.7196582068052441,0.6540891636288085,0.05864083446707823,0.6163793856547803,0.29242258680484673,0.6265283569965873,0.7589121034177297,0.36293561504472044,0.01228846291347577,0.28820994604404465,0.8713637106654376,0.4660548352696068,0.9226642802397239,0.3002592310402661,0.6126376356961128,0.2234491097600441,0.388185554937281
2018-02-03,0.688976644684387,0.9124184762167087,0.7695946116979838,0.6728377121350451,0.8114510464903066,0.41609829057758035,0.8619254574998384,0.7521355679800622,0.8898771032265783,0.6155838512789293,0.5959372499501767,0.5932977393940276,0.9329259455361523,0.9109175287414745,0.5979696842537113,0.7251246701654704,0.45392811770897745,0.9412105570923953,0.7365862387310733,0.9783448201568455,0.5710214271197145,0.6188899488270727,0.4338130824430212,0.6459854029352358
2018-02-04,0.46732055344024054,0.9223816624062193,0.9161494624135367,0.4801643377575608,0.9297055759259757,0.5801417191314909,0.8794830848886889,0.5726487593198789,0.9840847600878276,0.5514027842020452,0.6734536148605211,0.7378254038695432,0.9822809439479758,0.9654521725087198,0.7670022313171824,0.9452257426756304,0.7989286518358363,0.9466525495908723,0.8312637405157272,0.9966366655928253,0.7688389773139277,0.9379032529785932,0.7574817439607078,0.7257084218717816
2018-02-05,0.22254952029384867,0.4324339149970603,0.15209315406451607,0.953548239700404,0.1298572526839259,0.18227521890565546,0.12427944761314004,0.13030601587238158,0.5196757497162346,0.17046051936557782,0.6604751217861592,0.12835690131283412,0.40756049477609213,0.33136223442251245,0.43486660141627337,0.5119369427570237,0.369798842665129,0.41904042037050493,0.6632934413856518,0.6851037606148436,0.26854456513343067,0.22770839222230374,0.31846409538466847,0.16172029547248226
2018-02-06,0.26978593659162264,0.17005340748152123,0.17386907891306688,0.9027298136429696,0.2631112703808719,0.23587431503693376,0.32288049216136844,0.15546994657880553,0.36077516036914936,0.31068722975093294,0.18084276371987837,0.2614103049352443,0.08638095559851412,0.15537089874570628,0.29062827105427075,0.5616408130745741,0.17853372711951473,0.2839351820621704,0.2918197352879316,0.8655862816380834,0.3099075211087653,0.2769078816167396,0.5875319209664849,0.3682343455533603
2018-02-07,0.17088977897579513,0.263120313436741,0.19279035466058106,0.9656221772989355,0.23223402194920326,0.17071707001117334,0.21362516466760045,0.28192766621993776,0.31092935942092537,0.4005047905683961,0.12800279377979593,0.6568949645460066,0.7202884420537234,0.15348044962038881,0.3173061547891037,0.6643754339520952,0.5624154936688432,0.20486029569795525,0.18267911308470236,0.34898162988203385,0.15634276111426462,0.33692596186886725,0.7906731013459567,0.3495293641485587
2018-02-08,0.47012083356481776,0.21562425855535983,0.34115074951741503,0.9764508821456616,0.30181953176133386,0.20755804404033262,0.33435303308678943,0.21673638759083483,0.26751315124484865,0.3939192587969014,0.1712282922620562,0.7012439385741452,0.6859285256254777,0.256206571391906,0.23592172393382227,0.6181475128924253,0.7456259770216079,0.21004478178806738,0.07139485880812606,0.028837091787843452,0.06657368632022483,0.6512756038876915,0.8499964112988321,0.6190442575631896
2018-02-09,0.3672362384718917,0.2965011510038218,0.15419538770574537,0.9440998773080015,0.5465032311029546,0.2902875029017008,0.555393916859793,0.10044179093599535,0.19007578961328225,0.3078328693389919,0.1477286903570114,0.5134160936210148,0.28489610816962907,0.10908260596627077,0.2498833437768639,0.25684454450994526,0.7125913059073662,0.12068500455039285,0.23773313269501756,0.10087918986978238,0.11309874811276244,0.5375731653787138,0.57840503012283,0.47688228661252086
2018-02-10,0.7793492197397351,0.5069952968318148,0.5886754946676348,0.9908077849854241,0.48528397272901913,0.4967069743717805,0.3227929469705723,0.05161959359456732,0.38554023170919643,0.2191873262369741,0.4460925770361958,0.16306530538856726,0.4869058487281945,0.23934534257557952,0.29670582852630634,0.08096327017250758,0.8225645115568548,0.3732751462183921,0.33648294026883074,0.20345655883661282,0.04883780563126957,0.7782737516109788,0.7136541208910235,0.7348802940763492
2018-02-11,0.5379745480213906,0.38249717148803786,0.3081040164076237,0.9797953556959184,0.26439927620463194,0.2942222610166933,0.1676738626394406,0.1346803359927537,0.5323947144633514,0.1625282592108373,0.5256756817119645,0.06829409654298267,0.7163907004747574,0.2833836869003987,0.16189348548469526,0.18639069963442356,0.7375930227732492,0.17878525206068518,0.45195600030836475,0.3970668561032038,0.09238600095181994,0.5573590093492701,0.5218220311124497,0.5699299299805888
2018-02-12,0.2990317307777096,0.15174190961943795,0.6700561087548986,0.9179444217562469,0.5076654024249693,0.30841083766305727,0.4516665951832964,0.12576802452705094,0.5249649587867441,0.2142181099022204,0.43146266552148743,0.22072486680241069,0.31097803108920996,0.5046488772083241,0.2959672766300937,0.49859029370402885,0.10407644984504494,0.46672510790705446,0.41379048472273444,0.5861081193451451,0.44816381443626413,0.40819039812329716,0.4628791031644432,0.5820602091289787
2018-02-13,0.6212493580077884,0.24110439984428628,0.4448216671522866,0.8343672809336883,0.6045446403943239,0.6173186595577336,0.35086480680971177,0.0776414864766752,0.15621603011194038,0.4434566542388959,0.11754224963523939,0.39983676283860103,0.4523257601781967,0.38597314678593947,0.13728094480710426,0.37014979815418686,0.37416635984146346,0.316526791308426,0.4401070895313894,0.6295983364031486,0.21663266078424454,0.31394303506957943,0.5604766121318224,0.49159159283643605
2018-02-14,0.31110692372765614,0.3848699493217383,0.0970706257401207,0.9504389415841297,0.13488005760582197,0.1663444275963887,0.155120372241238,0.034814050556556106,0.16806803875603776,0.24318489700860896,0.21263150774197107,0.44710264242298364,0.2071866508413968,0.4464521162203364,0.2668616121900698,0.3606003274022521,0.6979325971252083,0.2741515921642997,0.19536031155453484,0.27304089793086755,0.04198981008875943,0.2829370236869615,0.6795967221614893,0.4690112424671933
2018-02-16,0.4988518058043439,0.36097284141123503,0.4834099531821297,0.945226056845645,0.42551012187970594,0.2615690734599763,0.44201392707610127,0.5099779773405333,0.6957579454179772,0.36426384310672505,0.4456431664868015,0.36583846759738736,0.4497404341460929,0.6746882020139237,0.5795631812436549,0.5715777232590987,0.5209709737229778,0.10172108138502482,0.3508737974449956,0.5365318901661262,0.25380051803803666,0.38128356981712036,0.19531728268192883,0.22365585040998157
2018-02-17,0.28214517256743643,0.3766142713931406,0.03309190450793043,0.9610533555207641,0.3202085830447004,0.01246435747416209,0.11190989279921283,0.16393238614235073,0.20300584942857436,0.9562320061325925,0.0366826730676754,0.46022158345197023,0.19548387946573503,0.4737283466542473,0.3668829460965466,0.0346361348894227,0.693877487733925,0.019220897861951802,0.11719149038601866,0.0678677526939378,0.14969128033679036,0.07473226408709459,0.16585081203357596,0.29430938401009576
2018-02-18,0.17043883982204544,0.46138997785581115,0.2590668926960995,0.9247424137930175,0.30763260710418866,0.18080979185783205,0.3829815779075519,0.247292538819675,0.38684006489572087,0.9607038291920136,0.14329179467374759,0.21007525408798258,0.37862142725605985,0.45067675012427627,0.44001686973940324,0.2629725238402285,0.28273663298068874,0.23414151842357878,0.5548774618044185,0.3683386498791768,0.43301197885269954,0.1904351173319599,0.2054153771749586,0.5073516638642673
2018-02-19,0.15778552098446352,0.08034792758422002,0.11989348304608731,0.9575075235135505,0.1010450372379005,0.09504198709996606,0.1637836016180352,0.1353232024769356,0.35440392642118324,0.9607038291920136,0.1117840861963064,0.15888427937451313,0.14962087760814458,0.24450861283986478,0.1550096940908041,0.30628007201278123,0.23339690363959942,0.28789677441294126,0.35449393310033117,0.32242928687879746,0.4957150788002242,0.19193467080087961,0.17463192291806331,0.17791487194960687
2018-02-20,0.32092582381591556,0.08684259637124182,0.10115734225636186,0.9552861699117843,0.12216497609572909,0.08096754919277761,0.06633141931788929,0.19175656284636572,0.323043436258773,0.9607038291920137,0.18914694276171615,0.19109674603311438,0.2933090660396188,0.20780167578210787,0.03656398867441859,0.27105800759765153,0.4778658707169942,0.05386046927060241,0.36739919371283,0.2685008041214147,0.2213965991784225,0.12399752983400729,0.3357410861331231,0.30107389903570925
2018-02-22,0.22801168707845268,0.06067694091488425,0.12764009580611643,0.9775973882493244,0.07289898940963978,0.06013575084074929,0.11595119360469139,0.2020462723375581,0.0938260163005905,0.43289154503547905,0.28732802974565014,0.4143276772007277,0.19660920567929313,0.2607714043921656,0.07908569926174587,0.3314050770057402,0.29519683050246537,0.12254295820036712,0.4426873280442141,0.40895224325831087,0.24523136516732177,0.024800567457844203,0.4339388837021555,0.25978199988884104
2018-02-23,0.5876734688768236,0.390585221715065,0.4827945770551745,0.9908338170717725,0.25106834284262586,0.24146385941416565,0.3616343161633409,0.12341332114653651,0.2860469678268452,0.48057517819501516,0.218509511952817,0.7377869190513522,0.19197778546512126,0.11700550659310979,0.22379884465308994,0.4890361886253093,0.6018751079368198,0.2595766544313861,0.20707462702685953,0.2501249679806134,0.08197505994787663,0.6572281678503413,0.6920774848903154,0.3304090665119783
2018-02-24,0.6942329276984014,0.48132767574865293,0.6523964278464797,0.9923982901525052,0.3985150165802625,0.1341938407736581,0.44751058567225643,0.1136267651309768,0.47384493316467546,0.4873738520617179,0.05480762399086897,0.7493301307327014,0.19197778546512112,0.10647076306400427,0.2977537354167779,0.5547829059689339,0.7802087411115116,0.41355988631775775,0.3365106669387598,0.3775715696454612,0.023946380856035593,0.8304631850934373,0.7526832694582082,0.43472998508830096
2018-02-25,0.7072119646601299,0.4077177718891998,0.4367882653518336,0.988703005960839,0.3256717412953133,0.07761025301755471,0.39769307750643035,0.11445257119182968,0.4642512420920281,0.48621336972883944,0.030719457156611802,0.6895382237710045,0.19197778546512112,0.0886204317944393,0.2280745297262203,0.5360892323503427,0.7779858764386117,0.31764863176910746,0.3142838328666889,0.37035240793022256,0.028198622124218115,0.7609363725908319,0.6862535236409419,0.6040096160728151
2018-02-26,0.3361891777615255,0.2750372010815932,0.3248187634108313,0.9440760417220001,0.2628330301663974,0.30042432024211685,0.21452952353091587,0.4651013611013217,0.6526064579815889,0.27984407665368305,0.25389194774924057,0.23166434996517535,0.47428265071329695,0.4830812485237435,0.3236607873153349,0.30430133080431865,0.22223028364102504,0.39590442684561883,0.3797745870484222,0.2845191368545054,0.4456184510066394,0.2794074146462876,0.2577448344984205,0.2719856836368045
2018-02-27,0.8155984164765336,0.1038448190388918,0.24196233493255612,0.9865553162943044,0.21257122612460885,0.26205746139160074,0.046961188894499406,0.4455534098474988,0.7341506755366095,0.09677983349054223,0.043551109930369314,0.17076041961262162,0.009233887240909277,0.35044696753000887,0.11086828062639373,0.012910104146342527,0.5441826806020916,0.02539850954865519,0.03708404360169363,0.02880569282773804,0.23341919205041547,0.2919812006031569,0.05732461143342937,0.21465386220252833
2018-02-28,0.5720374923027005,0.2386321376201076,0.10744185801336496,0.9788256649362941,0.10735845766866026,0.14584704871667495,0.4644767291860461,0.3806695000405638,0.6264191368856828,0.2880746110401546,0.12798414491367616,0.16786310623142323,0.05993409888859837,0.6184323722065419,0.1523755451991501,0.20226177945108662,0.4203003722606408,0.20673371594079448,0.0923817811997078,0.18884087697175897,0.3413850484316326,0.26342433146208055,0.25254064918871344,0.2493717181111647
2018-03-01,0.8202940695650048,0.6803683260426131,0.3661255370751633,0.9893930077573762,0.2454438055997674,0.1285297875734947,0.4577024414256003,0.13972192887909685,0.40617901061831335,0.45133365213736487,0.04731272299735065,0.4899816211904118,0.5260283295865423,0.2943738897267857,0.3752851306969573,0.248001235733849,0.6907264230736285,0.26939229611615334,0.3147657929800765,0.34897946564272386,0.19084851119022384,0.6107286989594436,0.5468091782218655,0.43264238196356486
2018-03-02,0.7825310677298115,,0.4593172585712238,0.9899597444058159,0.41109735999808383,0.16701902131114577,0.5028489799160973,,,,,,,,,,0.6800489937693263,,0.33832944636835616,,0.20184652187450386,,0.6652945028771455,
2018-03-03,0.880606293544517,0.8796868523191957,0.6046221822161685,0.9937042615273312,0.5527832906286257,0.4048670241538919,0.625129666475538,0.23599560016456086,0.516871947994209,0.4634602315005626,0.11351647411977862,0.64761805116736,0.6634142130645048,0.3754035919994381,0.4642078122452835,0.4884775306133248,0.7629653765956885,0.33829607100795667,0.3180079841506405,0.44874311972034336,0.08733704658846746,0.7676680912440931,0.6971953358609878,0.5317782325636636
2018-03-04,0.8440763521046737,0.7110506580305361,0.6421691471559761,0.9936025608801501,0.38465971777389174,0.44967391167954,0.45698810754391395,0.22660217737116845,0.4328003412673651,0.3541791027534602,0.1179738514334524,0.5715379986985841,0.5702584650647645,0.19640327259450124,0.27377502613463495,0.5601473446848245,0.7378489221457384,0.24979473155789836,0.07717530919487042,0.35103477419846213,0.18522860294739701,0.750434419363016,0.6858527808225658,0.5018359489036712
2018-03-05,0.601569217414999,0.6318460394311137,0.5963506262730046,0.9937014784670093,0.15493247921855577,0.48301062427162444,0.11388365859802443,0.16965471424166853,0.3791773066221893,0.24264030577879495,0.15899421480344955,0.5790334263032533,0.2553536894330214,0.11325146525066287,0.23380281365220004,0.24970778544672917,0.6596680941759563,0.2526748693137197,0.0891173878540839,0.2671595673704141,0.13077873066469875,0.6765548424111727,0.7144725677850811,0.5273128646471311
2018-03-07,0.5792214406236187,0.5456266547683669,0.5718041568196476,0.9914357176447202,0.16471496829952867,0.4394603685167543,0.08004409172457853,0.0837432719167119,0.1289235381651446,0.27652476931506603,0.07084092848928375,0.4555493085531882,0.16068147428006357,0.06538026520182234,0.10403647604470262,0.2006754229272489,0.5969843065083241,0.19361361777976221,0.13158632349050922,0.448329769650675,0.13739873406318434,0.5676490335672019,0.35221604775738047,0.6254232915651164
2018-03-08,0.16878920702228833,0.2951986362260578,0.2975460193903591,0.9119573168609798,0.11800874670217358,0.20804619929796814,0.37231398951899797,0.038565586922698195,0.19926347892565024,0.11607984793514528,0.5014758761390526,0.3692879208620781,0.5752837174148812,0.1165754795936836,0.3051425106561314,0.7810254516482001,0.22798619402567538,0.267730814936187,0.49531295476778986,0.4900312078813671,0.4788970618914079,0.04992787461467584,0.14616219194650584,0.16144034179386574
2018-03-09,0.2686668569182214,0.7823039969099246,0.41939634538300047,0.9942022361375996,0.17964230440592407,0.34190965495990927,0.7485254482874371,0.13422020766783063,0.21691882611314853,0.03276264688611426,0.27345439517938785,0.4063137282440761,0.36019545498857647,0.31408461106785385,0.08830146425771425,0.02878586917993709,0.06559531281386431,0.12165947048387019,0.2570285131324472,0.21118163693186956,0.1853265189875583,0.37038704795768396,0.5572775211518276,0.5687483406317768
2018-03-10,0.2505398298500503,0.504163572495319,0.565693955145006,0.9059024483119638,0.5869824522454066,0.46169450413544516,0.39536747211984963,0.07188042628449556,0.03741620734536076,0.0752861077129646,0.08466414629977222,0.2139513034964413,0.19110860463627397,0.5066281674786665,0.12103590111103235,0.5660572368193609,0.07973345806789893,0.20512407184890977,0.5595349236068405,0.2703546390547301,0.2067106500184261,0.15226799113064654,0.25133611945206114,0.4065478293506681
2018-03-12,0.5103214095950972,0.6639072602072099,0.06288739960390677,0.9817781237206061,0.45520731170971634,0.1097167846222947,0.5975593763831951,0.06087174038371309,0.06655298738253926,0.028176514236265757,0.09078163233854461,0.03527610805145298,0.1358346864677432,0.4225184381923154,0.2787593488093995,0.2300306282417426,0.12001547850961129,0.08260542976238874,0.5889438705813065,0.1791013454444127,0.33800007000974513,0.1301240432671755,0.24245689161376072,0.2440693413863273
2018-03-13,0.33564762819311833,0.38266001523646787,0.48822838448762085,0.9259007565162729,0.23910720182546583,0.36335011145941015,0.5165418359170966,0.0644720500153169,0.14724679526074666,0.1779230760960089,0.03992086123423949,0.4082237372923354,0.2586297603030303,0.15574050208701898,0.38819426451555933,0.23736359145266156,0.11733909341050755,0.2756095602353392,0.39061854049639255,0.14714982177543645,0.3959402874410844,0.2017382416270797,0.11097010328682988,0.30707584468069193
2018-03-14,0.5058292273536472,0.6171162289084796,0.1059972012727064,0.985818548878426,0.262988054844238,0.43458798494447404,0.5535009978097479,0.15125793586156183,0.2594964238506355,0.2947632743379808,0.2617682816629785,0.4714957530592685,0.42451429242005984,0.4285393004798264,0.2511375835118635,0.5697748166959814,0.2025645428638548,0.11361022092550074,0.11416560891212128,0.13237657771804814,0.22405676940833522,0.38805008751137704,0.33194958049134987,0.07922235716103505
2018-03-15,0.48895948335913864,0.23078906050570366,0.06701492687845048,0.9720863536065434,0.13637482840191922,0.15272116155404478,0.22067116864857794,0.10293148938472226,0.5323814261361998,0.24279612658157385,0.15819261354727526,0.5320623631432586,0.40172575228634316,0.3208869788673545,0.3426692352023263,0.2463872216287367,0.3325347039937215,0.05979472259143041,0.14454936812805474,0.06677855771945503,0.3025320724908261,0.4145033909730481,0.34983051564661666,0.21168845969491576
2018-03-18,0.18545226042302343,0.6559783644350078,0.44845310089474205,0.8792055675467927,0.2899830706662556,0.17441815845587597,0.5692627970691894,0.369531536997371,0.5937159379660075,0.4964213649885208,0.3677369439480671,0.32532329886940425,0.5304751198335078,0.5944678877517301,0.3153869777026226,0.49426137491061667,0.38317745411247245,0.3592716378198856,0.6464685895403587,0.6767322471649094,0.4117291718830322,0.34577489277311374,0.40232395765681545,0.28054000256702427
2018-03-19,3.482812682253922e-05,0.7764301580939293,0.14580923120921246,0.9693614738488127,0.1474983893720805,0.33346986915742716,0.6561073228381393,0.18655493725747632,0.2720753873782278,0.21721978785214513,0.5518261022444202,0.8533636133707052,0.7798985823132273,0.4590716259392351,0.18090680636615908,0.19696134688751632,0.17655841148944593,0.22942599175747794,0.3608854285783895,0.29614413104298026,0.0906897152842395,0.8463966155418323,0.6774914295733354,0.908869667165865
2018-03-20,0.8008433285006871,0.6543007285237814,0.20744604734692057,0.9846713046210072,0.06869794844557492,0.22748332752724373,0.246804185168123,0.022635253973001774,0.3078403541870899,0.2175760143823844,0.34343850113248575,0.18304666671867603,0.6277032706807624,0.38774601475771175,0.19802196525574334,0.06004602472987765,0.35212295819072803,0.09998158125352222,0.34173787169630576,0.292949297618359,0.22107293384301335,0.43484765151298294,0.5880410651650897,0.5989260438086356
2018-03-21,0.818811473264732,0.5999319686065868,0.2639860202095779,0.9845317083296047,0.11647645001151198,0.12578641072653754,0.2390615899929508,0.07319581656739431,0.4273014807222522,0.2599590483765037,0.1972251615718186,0.13359170104067575,0.5869982255595462,0.36604575133555917,0.21579785825420636,0.09757422617778264,0.4305843123993069,0.047608924489981136,0.166226724057595,0.25705751871760685,0.22111350779718653,0.38797143046414256,0.565674483239449,0.48899396274052703
2018-03-22,0.7374465193803986,0.7169171583986358,0.20382438872741282,0.9894033600243464,0.21182741963229215,0.133813863679038,0.4715505019535085,0.14386652506407313,0.39490048842709624,0.3734804930555193,0.14813675575206275,0.5089239125548689,0.7178245677594474,0.3722565205228458,0.052902031970738,0.3291036641861852,0.5956827815309524,0.3317611297378871,0.06732601613752633,0.18457678708552536,0.1104500056364315,0.6790688999600052,0.5514243799756808,0.16289243474008358
2018-03-23,0.7847462200440005,0.7217421343492696,0.10720264157257965,0.9937400491390548,0.4735075262055063,0.2484841360585806,0.648286653952115,0.16325128724453764,0.3333841231264719,0.4325891897723251,0.04091488725926853,0.6367961656519765,0.768889067433782,0.2669921268161204,0.03114519015383744,0.44269007414042566,0.5486774468427251,0.3556043557435662,0.0919821656282614,0.15889089390320038,0.15344631183566143,0.713798273450741,0.42933093124825034,0.2174212675543164
2018-03-24,0.8140612177202634,0.617086148630221,0.23479524924223535,0.9896392360715539,0.5066074858140778,0.22751469964701976,0.6344416802857704,0.16908520932760576,0.12994465968698643,0.3689644883152205,0.10634129580328584,0.514287451081014,0.6577199488674175,0.22667631217826192,0.04175941538330612,0.25583884891328634,0.6025067112380538,0.2173348645555221,0.09747809948264695,0.21511685182008955,0.2495240032400386,0.5612849967615701,0.28102253665194676,0.47227015272932654
2018-03-25,0.698864141101958,0.3532182978281502,0.11412813157743029,0.9857650240971717,0.4237461150101554,0.09265159905613463,0.5092453285663958,,0.3141481541492611,,,,,,0.02284241442987378,0.09100093590439262,0.608754794857757,0.07944462934425145,0.09546318100357759,0.19934572466345965,0.3064252909311241,,,
2018-03-26,0.7771439784301879,0.4956704944348926,0.26219152458143513,0.988509776158262,0.4768065465768727,0.17911911969361866,0.5895763567725514,0.10980885143669078,0.6078963312943457,0.27346198451576015,0.07942314479489854,0.551851868662797,0.5913896922577017,0.11945722994491108,0.10672046114922824,0.15787058103065776,0.6854203035483901,0.03397392079298584,0.16204117212012834,0.2260110455505242,0.2495233451831272,0.5402628531948513,0.31973575054454995,0.27646185263827044
2018-04-13,0.7111249035255127,0.5653413578850806,0.29451867095309436,0.9920422628209338,0.43092469462498867,0.1499822903403412,0.5634687099717256,0.06604280122754698,0.2373083212713291,0.30185970068841944,0.02659367928083518,0.536046330288156,0.5941260585717411,0.06783821329752866,0.1848211016608304,0.15924542419158402,0.6746241212910588,0.22637712512539032,0.28943008157706024,0.17899415854637854,0.2834803050632465,0.5519866966096865,0.6521216530905166,0.2374508961531644
2018-04-14,0.41457435059606074,0.4998988097789646,0.06851271590601107,0.991434208260449,0.2326361517902948,0.13392101194894296,0.31723805322343607,0.033740462464159585,0.10714867361614155,0.21818847661650417,0.05917382196841458,0.4739062753748587,0.46575752678755894,0.06998745387418183,0.11913068685499995,0.17645472107013171,0.5863360774503324,0.49715499193070084,0.2852312598000575,0.08372734410947322,0.41402327498692915,0.28460984067828277,0.6573851076563493,0.1910919170762524
2018-04-15,0.30844566266948337,0.344655207441139,0.5679155147028592,0.9364508171190735,0.3204387919884598,0.45155036675266175,0.3285729497252504,0.47090982309030494,0.33234045832024484,0.627320955430992,0.38082915513994314,0.5903839283456886,0.44822684364177107,0.7963909917844694,0.4744048530384402,0.7265843965390446,0.1916393935718879,0.5650168818229989,0.5292038952514767,0.6410161688668662,0.7021365504924407,0.7312150783553103,0.31030137178001255,0.571960692743621
2018-04-16,0.9115169620422366,0.9560875118181394,0.8174787039974557,0.9987081883849364,0.7782682745110105,0.41311684768947876,0.8346729632026942,0.28184646377081957,0.5370819900971825,0.6200895111523774,0.3101521175076547,0.4962686779733318,0.8024550349015293,0.2612342484473024,0.4551235840388702,0.5460670225839983,0.9232769881750967,0.232722494446432,0.44053036339000007,0.22578657514468498,0.3104118738662976,0.9625105328743482,0.9739755514595936,0.8941349081011885
2018-04-17,0.6370702342279754,0.7979069551572288,0.13354370074580488,0.9961012620050295,0.546994484677438,0.0939100850813752,0.7296931050744262,0.10354858404094502,0.2539388048839194,0.18331520173571822,0.021928711227452678,0.19801314765822428,0.3637845459470712,0.3058386587196373,0.12290224872927025,0.1278103026311916,0.2791454875511895,0.15934005265273163,0.14455169303464252,0.2535326705966994,0.25378241384900385,0.5425423193466745,0.6893467394576253,0.4009022386752268
2018-04-20,0.5573993163920521,0.6867293188794451,0.03315803809639696,0.9940858982883162,0.46231755082153125,0.10807231253422461,0.6668013393074887,0.07628046103291952,0.18749567891042007,0.1497359153192488,0.041632069701013075,0.21929493529478983,0.2890774563686528,0.3352268604371147,0.05083755725857736,0.14616411584846023,0.27640269767115155,0.08477681213459833,0.2084117983287339,0.3090197564563951,0.2619215742647921,0.4960827424688173,0.6255467835304899,0.3805979082576023
2018-04-21,0.2782858268966016,0.27417079674742467,0.15133642137266162,0.951167620992989,0.200861829075167,0.18798145067984615,0.40594488580788957,0.03881113682663417,0.06511004520284377,0.11874271028946516,0.1210961737341629,0.11950591536009378,0.16647299411982577,0.17348527348281353,0.120828082560049,0.20598674526725153,0.3116356903291512,0.16135633624373194,0.166898619099357,0.2871280202118855,0.3816796739687951,0.27230986326163537,0.23964690111122414,0.2140748710530562
2018-04-22,0.06172478152450208,0.19266445374560776,0.42679713074576053,0.8956037780661498,0.21681128181972478,0.3302935915266457,0.057454733241731185,0.07740056349143336,0.07130519093446391,0.26569266659226354,0.3438502659763176,0.1795647591394343,0.25047703267129806,0.14116829362105807,0.1287528385451216,0.4974302679540401,0.05365459953199933,0.3478245259033885,0.3572603133389529,0.4999111972132643,0.5617540770035611,0.3304718002844052,0.1999491625987118,0.19591153094550626
2018-04-23,0.4863724616396341,0.5090250734925245,0.2143066933432499,0.9886939152262217,0.40627903235782054,0.07058866677119904,0.5879118897530121,0.09015907846849634,0.1611571916780423,0.30145601873251804,0.20773240812165394,0.14763422583625668,0.2908633110967043,0.1888199650044762,0.17477425723797307,0.03995750682720294,0.44037491364905573,0.042363571532417335,0.03745230804715184,0.23854621870155437,0.2648180347238303,0.4501067745534445,0.536871294493928,0.15768565661602843
