,diff_F1,diff_F2,diff_F3,diff_F4,diff_F5,diff_F6,diff_F7,diff_F8,diff_F9,diff_F10,diff_F11,diff_F12,diff_F13,diff_F14,diff_F15,diff_F16,diff_F17,diff_F18,diff_F19,diff_F20,diff_F21,diff_F22,diff_F23,diff_F24
2018-03-11,121.50125013952703,116.34159047423253,121.04769144808806,128.24784962754902,122.07939821670126,126.2472412902749,119.07175610577093,125.58394500670126,119.3275728985416,123.69724111380607,122.75437276494814,118.97494276273055,123.58725891079328,124.41900962182945,120.67152555746542,123.922737079628,121.96470095989308,120.7507421952929,125.64840629194667,120.60829894871256,117.06458633417459,122.12618668425928,122.89415820250935,120.38513510895365
2018-03-12,23.82723139124065,21.74369907783841,22.48369502147452,26.733544412030152,24.49105449139617,25.388579480203877,22.8858259108503,24.778603361997565,23.45523750512091,25.51988691176345,25.59464382116757,23.905450307207104,24.992042512398385,25.725866660293725,23.793677299201875,25.788783298816362,23.552045166420783,23.918063817910294,26.578204811229778,23.946068724407326,19.071722116622496,24.083498554903336,24.503764645901104,22.77717124602928
2018-03-13,-7.975218637844268,-9.85782575983517,-9.445915428834189,-6.447300712476177,-7.254844461229931,-7.247518726779837,-10.32638687417497,-7.86382960067289,-11.034477050761623,-7.473303226268059,-7.30168563830609,-7.491026954074889,-6.058971732694651,-6.230015519699533,-8.064307146170524,-7.6904165559355455,-7.47242377631192,-6.296711363604161,-5.697016787517702,-6.575063281881894,-11.872654096919693,-6.018338973817319,-6.469467376361247,-7.088052436579164
2018-03-14,3.3240330382802292,0.5957470323893899,1.7624498281616343,4.733714840471728,3.6227611605044423,4.172060072816966,2.922623893108823,4.781692818154497,1.4974083304612296,3.626893212687262,3.4956116768034353,3.113318225421234,4.287455943922075,4.486806177179049,2.4381492387321555,3.857870172354657,2.782744830046399,3.104464126509045,4.46673730017788,3.4130861228772047,-2.0398588616178412,5.03242251557178,3.1157860390797136,2.393815658789204
2018-03-15,60.81102861466159,56.482717675221025,62.85664289919241,63.47752906764281,59.46893696343453,62.50181928654122,57.73323775161506,63.292122975547954,56.676633882983815,61.08646723551875,60.99422561875998,58.24115510247795,61.35198628075469,61.94529675672613,58.56488851294232,61.711756314481654,60.00894121385369,59.73898014140177,61.79709342885621,59.65803136528129,56.35840609279494,60.739491106380754,60.187808309803046,58.62583021422129
2018-03-16,125.8885473738483,121.72890785420243,125.99396932544393,133.52588861981982,126.36167468289945,131.71356288439256,123.64445160839874,132.68513232742976,124.13216411366886,128.35561981228633,127.59158154537369,124.29797661782123,130.47935948245657,129.44556718672976,125.5557220399718,129.70539640908027,127.04077887946377,126.78876094049322,129.75814662427808,126.4546274367905,123.79854101271023,128.21466796621985,129.44164783984877,125.61621954504206
2018-03-17,107.33494144105923,102.06295631503477,106.13389040097093,113.97278484707446,107.61773348387587,110.56200039785003,103.59227568513127,108.1502355558649,106.41363521343624,108.60491277140599,107.45764399411041,104.25680688611385,109.63954066025663,109.46977220959324,106.65979852493207,109.06312769068788,107.21790385242151,106.60826712865322,109.63147853967729,106.47157947768983,102.55361783154385,107.42995912193753,109.37317901527223,105.727118624862
2018-03-18,-40.049228267100226,-39.577512698012136,-40.29694262610947,-38.55055472820321,-38.34009263383659,-39.62378358881188,-40.88204415750514,-39.701880869021984,-39.92973887690368,-38.92467842907711,-38.31764557269232,-41.44438936694368,-39.43760358831275,-39.35111488914327,-40.02270756921893,-40.236397954656944,-40.401385062409126,-40.555442069555795,-38.88801326520102,-39.89283289877424,-45.06503349187195,-40.57533669808661,-39.24916902932052,-39.317063141001185
2018-03-19,27.312569274150373,24.316092180087168,26.004781321717406,29.401254160462607,26.41903457778229,26.56996504331468,22.85271115739238,26.70156737455094,26.293741227894188,28.043570504023524,27.970292412804078,26.3238093173046,27.800866153008744,28.364600903684323,25.618507891435478,26.302133764611114,26.57921342872308,27.24972784929199,28.158415064543373,27.212065163472804,22.05444690080454,26.806440624267086,27.419186762589373,25.902264401972392
2018-03-20,58.10129502569283,53.85300698181134,55.103706218390634,61.36777554205446,56.25874671813116,58.33676521292185,54.25850803096639,55.50307410109342,54.79672717865888,58.17093939612604,57.25013362387562,54.61518695996163,60.99150379339918,58.96353935502694,56.09490562522117,57.249138359936744,57.25625939830736,55.89863137650557,57.022209469156586,56.22626183548025,51.02274035802843,56.461601965872326,58.1141710271572,56.64485064764524
2018-03-21,54.06475804062632,49.75445791727963,51.658160281936574,57.181339819715454,52.75565748084679,54.69885996443816,51.24792997055032,53.82881143869447,52.327601960283175,54.69612786702113,53.90437001399553,51.46815872791128,54.18658718227548,55.09305153757649,52.54620020209278,53.756075880321944,53.10148923023279,52.425167259686965,54.59880385556721,53.19008447131769,47.75934056423679,53.1171961575154,54.161202188817164,52.31525648671828
2018-03-22,41.73955740182499,37.50678212787339,40.684400902627885,45.041709223412525,41.44069480826438,43.10986463134118,38.37570233617571,40.94839441513709,39.345003964762924,42.55236447762573,41.21513462398946,39.91527344441207,42.89091711345385,43.50084117701767,41.076502709474155,44.107222728487024,41.88213334360132,41.589479010479266,43.312587757695205,42.23696101675227,36.72875586462715,42.35738987286865,42.703738783,40.65243462912922
2018-03-23,49.0617142396076,44.551602076975236,46.69232884352933,52.635183593063765,48.25236772526879,50.70997266911825,46.584977115777775,48.041825378142605,49.35019368033665,50.10810949740791,49.19066927118707,47.67299268252575,49.829278316059046,51.06618458750901,47.89422723739614,49.078039871438946,48.51727162247396,48.035044517574605,49.98322889953121,48.58012274090159,43.25077354783327,48.55335223747909,49.54565944548896,47.20828895425984
2018-03-24,74.46338720708923,69.45248452721523,72.28026339939092,78.70246634083755,74.06283787133914,76.73299936108218,70.47268281143327,75.63374408909009,71.92401519208387,75.08570555698859,74.02580400264618,71.72998625279538,75.41856775278848,76.32694714696393,72.45069216762818,75.33436233411571,73.73301838280226,73.58090659091764,75.63513953172007,73.39399813891404,68.92010199220785,74.11417347063434,74.694628502852,71.49797942514743
2018-03-25,71.7146516639555,66.9186325179522,71.55827981890484,75.90123711298112,70.73925170589678,73.07870887966222,67.72752943580369,71.70497607514191,68.45213884697458,71.69830571695621,70.61909417011194,68.61179993573828,72.02181820958108,72.68205881398752,68.86022594934039,71.88755144494769,70.25260437160561,69.99381719080901,72.23645166112138,70.27426549818577,65.53848211964457,70.66646973617134,71.5305636359447,68.07458336572621
2018-03-26,14.861955870258809,12.30557551917958,19.223497859342853,17.77043028978656,14.857247686750082,16.260311512186576,14.521018754989564,15.127532092563232,15.291156039278437,16.283449571565207,15.720703747065022,14.530426620498051,16.504430274530048,17.125171733089488,14.844874153781317,15.725453199509875,15.339622445815568,14.745415575326678,16.530696867961662,15.556451867923885,10.099904245512958,15.73294609396428,15.610523161839131,14.80185402947399
2018-04-12,125.7781190477296,117.23522436336513,123.17724023460795,130.9925728626623,125.22122005839853,128.69223812846943,122.29410928495417,127.33113007976901,121.7551667329835,126.21457097024917,123.7358326577184,122.3687553506486,126.99668623644254,126.40367841833658,122.96272611997827,126.69273290497352,125.16902129775514,125.09501556359203,126.05919758131355,124.22025243058567,120.15654031555083,126.49898441501647,126.38509716306561,123.10289873908376
2018-04-13,79.80702799484501,72.77306216804674,76.6074293322193,83.27999990853597,78.99292133889352,80.42460665888613,79.74984052417015,78.14035086049032,76.19986527622393,79.04423448289582,79.09696175250436,75.69147904765643,82.34415378085068,79.67443553020593,75.99148191171062,83.53360514588495,77.94362855416678,78.09703701145449,79.51441958304878,77.59997996681787,73.14842440224591,78.77142746264417,79.64865726310184,76.40032110789227
2018-04-14,90.86627352001386,84.82996844985578,90.19881467900639,96.18650493860387,92.8733475753248,94.27910762176359,93.853220937826,93.228375890404,88.35430548259053,91.56527324105049,93.00515410863225,88.60954709712081,93.76074586595887,92.0488794537554,88.93652073281324,91.3877330521339,91.16882836719351,91.56268287896054,93.2137462675737,90.72006166264018,86.44825114514762,92.61924810932193,92.58755135065057,89.4329161278808
2018-04-15,-52.94594865121712,-52.972884953643856,-53.490299314751134,-51.47925190702409,-51.325958813626386,-52.96652705494522,-51.89053719069659,-51.77334749351276,-52.148559080792666,-51.519852384654655,-51.70857285884719,-53.2985096848523,-51.95529379368993,-51.54252813806482,-51.719451871079585,-51.97932074772161,-53.151536464027735,-52.71819318760029,-51.53821509792848,-52.835323127695794,-58.62443023503788,-52.59242444260502,-53.00725857976303,-53.198971592191214
2018-04-16,27.799283864142758,24.239899574059656,27.00495718462565,29.59367000853553,27.94310215280736,28.423558493450383,28.564294006173654,29.569220392829347,26.52418172288629,29.439612602584333,28.593541273454484,26.232815200048115,29.039771103137035,28.538403380979787,25.975175485387663,26.357869656573484,25.767098325947195,27.013237605177455,27.71539191548199,27.336026214832884,21.672839036179784,30.863582206130065,27.872022847551655,26.286568109948533
2018-04-17,62.05132889642615,58.487910705658315,61.77575121916607,65.00400517805186,62.221464847562835,64.2763205178957,60.78397692510966,63.44968523490878,60.34890561764464,63.38999891767857,62.45655502928411,61.18518963276149,63.156611935267186,63.52322634222625,60.920247164236685,62.3264908380391,61.74636655754006,61.95366382388118,63.21885468166965,61.718547513813135,56.36132298684815,62.76659907229476,62.92639150397369,60.28103301080432
2018-04-18,91.10335472879294,87.39374914888809,91.82313242917911,95.99109678856733,92.40159416602512,94.80805676990735,90.19042805396916,94.47507786796132,89.15691274163271,93.26157894780084,91.91994121262196,89.96765197627417,93.81692362902928,93.10925215349697,90.40807761949192,93.44808526607244,91.58812942245734,92.03111868160931,93.18172203473169,90.86364870391684,86.96193468462809,93.41628893625993,92.16661057442862,89.73910340837492
2018-04-19,105.39883354677859,101.42494516391926,106.98401599862825,111.71466484043148,107.69928815535268,109.93366013761577,104.62050678060923,110.06588615012691,103.98446545612308,108.31823114011827,107.35306883370981,105.50790649329198,109.66633537305299,110.97504154588702,106.1440191572891,109.45094920639504,107.69090663414217,107.83787534520786,108.74439014512762,106.55122765557421,103.48441108318417,110.15718127011583,108.12266468824816,105.67355052421692
2018-04-20,88.14449005696355,84.38720658774898,88.89849199512992,93.62560187078215,90.50968821507864,92.358875743393,87.02837051326044,91.3280221995522,86.59768446136921,90.69049458870599,89.03372511466762,87.93376243043417,92.56518771847244,90.81601896638938,88.41052519631221,90.80259585104095,90.20655500770997,90.4701935760316,91.01068038134022,90.91829263363243,86.64265269919242,91.76768859544208,90.96725346083728,88.88695639353335
2018-04-21,10.693091880243765,8.715648134576126,9.565057724373187,12.836249589453717,11.213905728133495,11.3276434833197,9.32817138536558,10.002628124109442,9.607429687855413,11.503273340102993,10.36350157903392,10.164349252328956,12.33839681422806,11.787428614088936,9.977142732911716,10.975491793611262,10.382667099528003,10.927054030240303,11.793361174050265,10.93128915204734,5.777142463930732,11.400664147041292,10.926804602896595,10.620052856590066
2018-04-22,59.51341620876203,55.01567560353051,58.82464560587349,62.760268596746066,60.3562066475918,62.10096769989689,57.787849401334725,62.01723469179352,57.03014634154783,60.99503566297855,59.86275338832933,58.18787484450841,61.42611888746188,61.37506596187308,58.66966393468439,60.41369116123692,59.628389008407446,59.891825820487114,60.71482455193549,58.933765721768765,54.95885132214911,60.794666005624606,60.43094578601942,58.58595158757829
2018-04-23,54.7858111425996,50.335172839445775,52.198421828891846,57.390155357776834,54.380911032290506,55.67061239420359,51.973720455863415,53.526040542995005,51.88415870505252,54.877006037576336,53.66947075450007,52.4068405124312,55.475281984231756,55.27660120281115,52.230405122805074,54.33079817283189,53.981704177325994,53.60908229071492,54.74724652869975,53.55617594808644,48.20448003207494,54.26391828508568,54.98341875710642,52.737015633012376
2018-04-24,10.027574818563162,7.847828939814025,8.915479043895223,11.832063708979874,10.560389725374385,10.13654983937373,8.43137762385204,9.21122823088362,8.560602324305451,10.36635852086907,9.56293204670126,8.280028702129915,10.52157841983888,10.78013684149256,8.433041049792696,9.200311991202735,9.133085606174623,9.522768846757975,9.820547321739623,9.16297801838401,3.507303755676946,9.102749074396804,9.599726709807268,8.765893113271742
2018-04-25,-21.492912543845502,-23.33994762610041,-22.320921358046192,-21.64650271802578,-21.323452255548855,-22.71274614164174,-22.790145760191155,-22.2846980615519,-23.171489089012848,-22.10128941447241,-23.123299794219307,-23.597140823929852,-21.966166434729033,-22.153541858893384,-22.824907900614058,-23.69440163696095,-23.31085627018405,-23.080664066097768,-21.832408023832173,-23.047291980929938,-27.821638200589007,-22.541461432094604,-23.071046265431356,-22.935144219417886
2018-04-26,-29.245891905941996,-30.45132415327825,-30.440127693469066,-29.56503520301853,-28.96164600257432,-30.764904929529283,-31.048560585483987,-30.29010475638914,-30.705241384140887,-30.20067962145972,-30.613337548133213,-31.38776925679311,-29.95281109767345,-30.072942093919917,-30.91991510648808,-30.76715333708033,-30.738799179924598,-31.041633149734405,-29.498272185888972,-31.044731639208415,-36.0893978698841,-30.54725491068564,-30.955074667543215,-30.244762822725445
2018-04-27,-6.834545052599467,-9.944135825218346,-9.24119808699373,-6.36545510955677,-7.187340992351288,-7.701593857774963,-9.703134299599121,-7.839019983348792,-10.134357291919102,-7.891032620488442,-8.28361084584606,-8.839129190412516,-7.155139902331572,-6.915861814251087,-8.070522461083428,-7.966406115685342,-7.661856998490711,-8.19591995001769,-7.3359991919881065,-8.262931781422258,-13.713814896193558,-7.9141251656549665,-7.82207951294495,-8.302113865250707
2018-04-28,38.72063623642469,32.93420305610723,33.74882909606367,38.37430771288764,36.09109937069944,37.368797291750916,34.72597836331042,35.71166597032441,33.478567815878506,36.784374938981756,35.4602578995859,35.535682279390656,38.02916019877391,37.514014351009045,34.562783672170426,36.93901665943574,35.797509820534444,35.920480018967154,36.159312766528565,35.84419396225823,30.156487574482608,36.00030242086105,36.43740487605678,35.19028654080038
2018-04-29,13.182522117658946,9.148718443284634,10.822668987065194,13.040984949131808,12.35863071929243,12.277081287406466,10.251549644859812,12.121490233303692,9.283881116725567,11.711445479991303,10.773366759924773,10.245365373472971,12.933168734819546,12.504534838161348,9.69314457733379,12.513255196255361,11.65297186692556,11.343088268055906,11.890892921173977,11.212851037457328,5.633766230393217,11.687404843750388,11.707986286173782,10.550621735979426
2018-04-30,6.754409814304576,3.6200182230445126,4.932604409277794,7.22219861801968,7.043308699667811,7.105607768532458,4.820457528422543,7.059911836298757,4.610053143926349,6.845326500850061,6.18598384451623,5.873396217963025,8.154435183581455,7.410568717301603,5.545182628619749,7.546023356097908,6.658756337331471,6.333782782261137,7.06596027194357,6.3251567317117505,0.9987355032823375,6.674486793024064,6.444964671807312,5.616372336987191
2018-05-01,42.73980497694409,39.74313895717501,40.95800309675945,44.87311082216154,42.838559566775416,44.22555036473501,41.50368916960038,44.22953667008887,40.2495135268346,43.568250091871505,41.95915853935981,41.925144610530225,44.421997633426486,43.80875150613978,41.27090986214262,44.002332390560156,42.68588236224661,42.64045091758239,42.837431724387315,42.638574247545776,37.1228445282711,43.09083776016622,43.390016567470475,41.339250446541435
2018-05-02,14.5727963499762,12.55693330882826,13.783756235402807,16.45690195974503,15.09403665912765,15.946506285872507,13.525652566598424,16.148294317000303,13.20540061827089,15.423941363491062,14.203623625139928,14.17345077526904,16.291389408804754,15.83731146878885,14.596805216162888,15.452747166232303,14.969288905041983,14.88673360470634,15.865616576895874,14.60508468323449,9.355567975742153,15.072501730847524,14.938730066684784,13.892770383401045
2018-05-03,65.43165084037174,60.12040236556451,62.04554252289927,68.91787723207395,65.38926047587755,67.86078180072892,63.66763174237696,66.82849648464652,63.199187901998236,66.86415541008118,65.20074007072046,64.41956940549262,67.77790753676099,66.95221984190665,63.71969123097512,66.84584769294318,64.89027003048696,65.57388029172041,65.62105671454245,65.17767754690537,59.80283840768299,65.6339216293108,66.02894613315337,63.86810109532734
2018-05-04,53.95364015726952,49.08780140400547,50.539457448243546,57.18412137537667,54.1337296372411,55.27588369891667,52.21716083829867,54.209377058333494,52.03885731187018,55.349796091466764,53.30044381431182,53.19890050750129,56.33896889720602,55.556084390903315,52.4178134645094,55.280851715236764,54.261930322474925,54.61253246099715,54.391047483967036,54.34314479951378,48.34244159133288,54.44074658034418,54.9142145845846,52.67260095915585
2018-05-05,33.068769079059294,29.736921477882714,32.62697740999849,38.18050684496644,34.12555806110846,34.590640283482614,31.77382247504377,36.17557063473888,31.438664785791072,34.27058464359359,34.23102672659256,33.411411114851276,35.74171144661759,34.90341126988398,33.43347948861403,35.17428772454826,34.227594436825704,34.38477225076079,34.98252077726892,33.53031817465679,29.005907928358923,35.16573428768686,34.488909835961934,33.07198035339878
2018-05-06,88.64221301016656,82.94312445806662,86.72264979264727,94.54693250117084,89.17449504031617,90.78637366106419,85.08358381356656,88.61408584317007,85.41723514207118,88.5066417860107,87.0689988622371,85.88471555631189,90.53467197709315,88.92505190167147,86.2198930571797,89.92433678080826,88.20152530841419,88.84631292346847,88.56470985990684,87.86804277480282,83.26080390782971,88.32185255359727,89.22005141513071,85.74259151656462
2018-05-07,2.698714221488676,0.8934828363443716,1.5743063043440817,3.965680490451239,3.4403955730616227,2.7751439331843226,0.8561526452452873,2.291845673082587,1.1111862543616364,2.9433375067588785,1.9240896313292868,1.720925850879752,3.458402616781788,3.330655365183506,2.569160782709461,2.723787745245029,2.1941357211863295,2.184212602590654,3.275806083232938,2.654894626614655,-2.984429205257373,2.8292325373678313,2.612066223869235,1.497738278679767
2018-05-08,71.85773260162553,65.37088856928074,67.53243307275481,74.62555898493959,71.3186113443477,72.6532686737806,68.44368159751225,70.06585059159234,67.51171680144334,71.70169828339212,69.4662027005189,68.44513528839282,72.28414738882005,72.00028384054455,69.65442852218838,71.17301703028596,70.36978470924979,70.64169533373624,70.57873592735346,70.50907748241428,64.63502015353188,70.34910449673549,71.67496867218611,68.77610647569094
2018-05-09,75.81769033943328,70.04196139601927,72.57882355277695,79.04540074944904,75.59071437737903,77.42224492897044,72.4586807231956,75.22664770770311,71.8219490084076,75.60204705299367,73.43030002355319,72.78577472913605,77.89437310252437,76.44687813545342,73.25352862146268,76.35221792557334,75.36009571055921,75.1844468350092,75.28375761101464,74.66013535624268,69.31691244734742,75.2786096619227,76.12220235136195,73.09541132267965
2018-05-10,67.41954093607978,62.00646174108762,65.31519558882783,70.82999001602991,68.13328711921366,69.59976830214504,64.78792746700715,67.28390814487577,64.64346962967083,68.46015956617269,66.05328263708182,65.78357201996579,69.89148919357814,68.8821503090379,65.65160587081688,68.92575786460522,67.87907911015147,67.79231558552642,68.24925349619336,68.84786150399519,62.00623681678568,67.70881392318437,68.88414763262062,65.7646789246708
2018-05-11,58.21465522319237,53.669265358200825,56.73959121003557,61.03858290139069,59.14381100237745,60.28050980693361,55.20338466553579,58.71873262095845,55.33755497409823,58.7486487615655,57.10087788434904,56.30018792908421,59.89804522508527,59.487754945855755,56.09926938472113,59.11161258199349,58.08670781778733,58.19495510444881,58.789950845502084,58.088840302271436,52.57455472809068,57.95154067261811,58.50855440714578,56.46956334398688
2018-05-12,-21.2468985872411,-23.12990101803871,-22.525703188060508,-20.864630405543114,-20.347627790037105,-21.231288371591475,-22.688194430596486,-21.427151840979153,-22.381931421401955,-21.075464319388175,-21.629094331170787,-21.918481996514505,-20.30589253637381,-20.23318776252923,-21.84277576861805,-21.022954457938457,-20.53101948664667,-21.3236679444467,-20.372566992202774,-21.086454980754958,-27.349352050123247,-20.893056065422698,-21.391815080942017,-22.180037119733512
2018-05-13,6.920976672226859,5.000542304359345,6.091964646136994,7.563659408448377,7.609784559643821,7.344755467796537,6.239867022210781,7.831005926971231,4.5935983770714595,6.747028558543042,5.584238038107058,5.300396026894788,7.326042815775771,7.5990021617048855,5.377193826399489,6.5526800817723245,6.686681873144305,6.010792982315269,6.988811758141144,5.964591784029018,0.5143034956650968,7.227910335831286,6.292929636738545,5.258703494331398
2018-05-14,43.684646063092174,40.25481695187122,42.508732512521874,44.97723337794633,43.33186139001773,44.532506590595354,40.920326941504136,44.653382353320126,38.76895962158023,43.27399327320584,42.10872476910173,42.36727533550169,44.24468192899654,44.20959677241765,41.01615942552307,43.63050873971176,42.931171677163825,43.099997667307974,43.38415958675699,42.5713418262321,37.37403790216162,43.72349729524202,43.1298287343882,40.987625680490424
2018-05-15,75.37551938235195,70.79731231429172,74.02538259721845,78.2903335237823,75.62422559540009,77.900226899861,72.99026054287681,77.00736253090507,71.83075314727232,76.60151100220395,74.44738155689106,73.85750989146922,76.92964149187888,77.21041787276647,73.48281212901122,77.12092482006508,75.5194020425763,75.55433376578127,74.93191490237297,75.01787042493314,69.55883178248978,75.58548651282062,76.08853954692383,71.97977680022026
2018-05-16,5.11103681139527,3.239412080528437,4.031577504328549,6.258963739144269,5.847637366629874,5.610146886242637,4.82411674541458,6.083193568732106,4.141147253385388,5.636488059730008,4.78234614100637,4.7443247057760365,6.0539068536424985,6.040132839035861,4.463655022644497,5.580993856022992,5.317474265224513,5.09459012841371,6.1710371582451025,5.2358947422907045,-0.07735626878182511,5.876020868085576,5.09728429534761,4.1461826003603
2018-05-17,74.45878044282166,70.53582523285485,74.71167823834182,78.20851511715442,75.87475685618273,78.09056421452456,72.74201905080533,78.28599844267437,72.23295191969912,76.02444036904164,74.8625147436291,74.14775491891207,77.33342298976066,76.40717924704568,74.10479911257052,76.4077041445632,75.77625697693477,75.6892935888317,75.53108113607377,74.83942847639254,70.56173651083787,76.4508046026083,75.61133395273073,72.74310199641933
2018-05-18,47.859036344299916,44.862999089009755,47.746954492168165,51.13226858720309,49.19692707917827,50.473298120731954,46.51298117419679,51.41722830949863,46.35888896254957,49.72269520818666,48.28657361572889,47.955786104120406,50.099445188457004,50.4108919240906,47.928891518613725,49.07853102615992,48.561176546421166,49.12950696586609,50.618038805301985,48.367976020637634,43.747588269506686,49.2817375925598,48.771521612082886,46.8717183954545
2018-05-19,122.2819578860609,114.55313535408558,121.02528095139523,127.64002945443107,123.41999884512087,125.54674031228173,118.9700974196469,126.34739209295662,118.39737892872057,123.13080637255081,121.58080597492221,119.33078347480543,124.3240009675598,123.51882064223865,120.18615070136671,123.35601068585038,122.95116293089804,122.67960808069115,124.50581585664776,121.13348178303103,117.80587660286878,122.60026367269693,123.47113082974812,120.58284575886202
2018-05-20,120.62858342495967,112.17458532226134,119.10570735856068,126.32860155477086,121.8209261688518,123.69760697665446,117.12010485933665,123.56639135509282,117.48767489607683,121.2527096187551,119.52174558676602,117.47441451106509,122.82824620210184,121.76756193567249,118.2806323639875,121.60936261847698,121.17421445080281,120.7321608419369,123.69133870065423,119.60044047040948,116.52514394640421,120.52523562734957,122.42477595211305,118.14709101582288
2018-05-21,96.02557254420222,88.85824548380549,94.56453452886818,100.66876707559511,97.11668904343462,98.09692852230162,92.58128036735661,97.12598972487763,93.74057487518141,96.48167115634325,94.77798818222067,93.8523119346209,98.46807443622754,96.96478739921942,93.7981882175988,96.26254071072364,96.018757041029,95.78855844259972,98.11753593935767,95.17846374407905,90.73650734530229,95.76235895774683,97.01807420200453,92.96635825805478
2018-05-22,89.97892108187621,78.37706244242199,84.06772911812436,88.68018540841156,85.40423428243652,90.66075905142375,81.0024834395597,87.41752531046097,80.85930400960947,84.50067335502163,83.42027544419543,87.20626762917554,86.58843951099996,84.72490366981393,81.84077507536225,84.7517959306966,84.67137866093748,84.37476741095736,84.65525436956605,82.55852609468043,81.56826983749292,85.23169860621984,83.94567289543917,81.19651507128025
2018-05-23,28.089592608932538,24.51950952340291,25.88995518202308,30.524950290382517,28.740169438542374,28.77413715576528,26.823351351379443,29.015403057389154,26.984146169656203,29.53413962442376,27.79158983293928,27.683968141819964,29.326503664357546,29.02969628115791,26.95216391857083,27.350821650953414,27.897817414261606,27.92659129090533,28.44378012443743,27.757175552923172,23.971411437500045,28.22499314895808,28.402141428861675,26.870160517696057
2018-05-24,62.10892048069939,58.21809311731466,60.71788141115858,66.59844020608297,62.107184186712516,64.98313826604439,60.80844169419879,64.450533454592,59.56128772907079,63.83776091393368,62.473085559973285,61.40142556274177,64.19848947303463,63.930842800468724,62.082605575970014,62.48320211250206,62.780786164894394,62.41232569893784,63.21805995848892,61.99077958323755,61.30505888938529,62.92142148661064,63.14790191846053,61.383003117563156
2018-05-25,23.848052731783508,21.72652077151994,22.369752054352897,26.443181109757628,24.443583396322484,25.818009933104918,23.019753241036327,24.425572369742607,21.395362387303283,25.119717319713253,23.593170558593158,23.505931034705192,25.423109934121126,25.41956450870016,23.60929166392544,24.432922151732146,24.178490449644602,23.93256189708795,25.101765912060127,25.670933787990496,22.26239549172418,24.64995119575958,24.123789918443148,22.093531761606652
2018-05-26,86.31076486933266,81.84297254367345,88.86845546172901,91.42581957002602,87.97461314733583,89.81248458716345,84.38229962705512,92.12392061116385,84.16352001889796,88.0959865480657,88.18998670472051,85.30844523420733,89.19950242991412,88.70035403503944,85.49177588522946,87.24017720537327,88.84720246240839,87.60324697128029,87.42743543085719,87.41225749106583,84.10377747300531,88.23825578385193,86.92603829341273,85.44202629938405
2018-05-27,92.9316440747561,86.85575922729025,91.70991404108335,98.07285490136077,94.12554100896153,95.95212561649214,90.63317263740298,94.80230862377337,90.29569423858153,94.31012609981377,92.85633116558014,91.21835987697716,97.57924030550443,94.672155586317,91.36985397239536,94.3706625695054,93.94654213224362,94.06270638157618,93.8250501445899,92.77072481411808,90.17018927530997,95.08433430452509,94.22056048164194,91.04865340031029
2018-05-28,-25.159906104577274,-25.665399217285128,-25.85918289083172,-24.209054097790585,-24.531127537579923,-24.74171247838212,-25.539910270033534,-24.00500829699223,-24.56203461455842,-23.94218060470576,-24.21182123291818,-24.4758087584514,-23.49107105347723,-23.62591255672987,-24.496005085831673,-24.22814564452063,-24.13231829098898,-24.528196633126953,-23.248669827999034,-24.520841623637935,-30.717962810590173,-24.04417830628334,-24.54204308493323,-24.703662406883325
2018-05-29,-44.831857727062214,-44.56245380548777,-44.75447904388209,-44.2302175957875,-42.97361926414168,-45.06440395660087,-44.66836650431672,-43.91536321084151,-44.3209811421772,-44.377266737458974,-43.99721330950883,-44.75654869775919,-43.92273213502898,-43.86084326946492,-44.23246063634629,-44.06131241225842,-43.9360056773666,-44.92368995462378,-42.91523616159126,-44.686500969273254,-49.906325518369066,-43.87680166061555,-44.639964905289084,-44.166076775927586
2018-05-30,-35.90792466525362,-35.87001322333939,-35.952960775722154,-33.867857241030606,-34.521577158454065,-36.496004673574326,-35.88492766496105,-35.64203087097592,-36.006578000191496,-36.463947287815074,-35.56964806205434,-37.643063374609994,-35.62521245760326,-35.55094867941584,-36.05037847932337,-35.879651258167826,-35.84316008950298,-36.60955815721078,-34.794281334084474,-36.39191623900235,-40.82799833160854,-35.55961937721284,-34.801707253253134,-35.631985600988344
2018-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-04,-1.5442376181587842,-1.768267209008472,-1.815475323186421,-1.5643621781701187,-1.6334226889168313,-1.6848331532403582,-1.8461157598336666,-1.5198518760748125,-2.257354106953512,-1.7120966171322654,-1.9434746731459234,-1.6638757666583532,-1.4333604438303869,-1.518100791260173,-1.666321628183359,-1.5936663936852453,-1.7272588237712245,-1.5894675014109976,-1.4376667195691883,-1.5947185484145505,-2.995363344055432,-1.5168255428934239,-1.7373071405899037,-1.469765060968474
